,accumulated_power,altitude,cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,power,resistance,speed,temperature,timestamp,unknown_61,unknown_66
897,218944,2108,93,7488.45,-78.39999999999998,10.217,0.0,178,426.0,0,10217,13,2019-05-11 16:50:02,2108,581
898,219365,2108,95,7498.56,-78.39999999999998,10.105,0.0,179,421.0,0,10105,13,2019-05-11 16:50:03,2108,581
899,219786,2108,96,7508.71,-78.39999999999998,10.161,0.0,181,421.0,0,10161,13,2019-05-11 16:50:04,2108,581
900,220207,2108,93,7518.87,-78.39999999999998,10.161,0.0,182,421.0,0,10161,13,2019-05-11 16:50:05,2108,581
901,220628,2108,93,7529.05,-78.39999999999998,10.161,0.0,182,421.0,0,10161,13,2019-05-11 16:50:06,2108,581
902,221049,2108,95,7539.21,-78.39999999999998,10.161,0.0,182,421.0,0,10161,13,2019-05-11 16:50:07,2108,581
903,221049,2108,95,7549.44,-78.39999999999998,10.245,0.0,182,421.0,0,10245,13,2019-05-11 16:50:08,2108,581
904,221891,2108,96,7559.71,-78.39999999999998,10.273,0.0,182,421.0,0,10273,13,2019-05-11 16:50:09,2108,581
905,222318,2108,96,7569.99,-78.39999999999998,10.273,0.0,182,427.0,0,10273,13,2019-05-11 16:50:10,2108,581
906,222318,2108,96,7580.29,-78.39999999999998,10.301,0.0,182,429.0,0,10301,13,2019-05-11 16:50:11,2108,581
907,223176,2108,96,7590.67,-78.39999999999998,10.385,0.0,182,429.0,0,10385,13,2019-05-11 16:50:12,2108,581
908,223601,2108,99,7600.83,-78.39999999999998,10.161,0.0,182,425.0,0,10161,13,2019-05-11 16:50:13,2108,581
909,224022,2109,96,7611.08,-78.19999999999999,10.245,0.0,179,421.0,0,10245,13,2019-05-11 16:50:14,2109,581
910,224443,2109,94,7621.49,-78.19999999999999,10.413,0.0,179,421.0,0,10413,13,2019-05-11 16:50:15,2109,581
911,224865,2109,97,7631.82,-78.19999999999999,10.329,0.0,179,422.0,0,10329,13,2019-05-11 16:50:16,2109,581
912,225290,2109,96,7642.15,-78.19999999999999,10.329,0.0,179,425.0,0,10329,13,2019-05-11 16:50:17,2109,581
913,225718,2109,96,7652.48,-78.19999999999999,10.329,0.0,177,428.0,0,10329,13,2019-05-11 16:50:18,2109,581
914,226146,2109,96,7662.85,-78.19999999999999,10.357,0.0,177,428.0,0,10357,13,2019-05-11 16:50:19,2109,581
915,226568,2109,97,7673.17,-78.19999999999999,10.329,0.0,177,422.0,0,10329,13,2019-05-11 16:50:20,2109,581
916,226568,2109,97,7683.58,-78.19999999999999,10.413,0.0,177,422.0,0,10413,13,2019-05-11 16:50:21,2109,581
917,227412,2109,99,7693.94,-78.19999999999999,10.357,0.0,177,422.0,0,10357,13,2019-05-11 16:50:22,2109,581
918,227835,2109,97,7704.38,-78.19999999999999,10.441,0.0,167,423.0,0,10441,13,2019-05-11 16:50:23,2109,581
919,228264,2109,97,7714.85,-78.19999999999999,10.469,0.0,167,429.0,0,10469,13,2019-05-11 16:50:24,2109,581
920,228693,2109,99,7725.2,-78.19999999999999,10.357,0.0,167,429.0,0,10357,13,2019-05-11 16:50:25,2109,581
921,229114,2109,98,7735.54,-78.19999999999999,10.329,0.0,167,421.0,0,10329,13,2019-05-11 16:50:26,2109,581
922,229535,2109,98,7745.86,-78.19999999999999,10.329,0.0,167,421.0,0,10329,13,2019-05-11 16:50:27,2109,582
923,229957,2108,98,7756.08,-78.39999999999998,10.217,0.0,167,422.0,0,10217,13,2019-05-11 16:50:28,2108,581
924,230379,2108,96,7766.31,-78.39999999999998,10.217,0.0,167,422.0,0,10217,13,2019-05-11 16:50:29,2108,581
925,230805,2108,94,7776.63,-78.39999999999998,10.329,0.0,169,426.0,0,10329,13,2019-05-11 16:50:30,2108,581
926,231231,2108,95,7786.98,-78.39999999999998,10.357,0.0,169,426.0,0,10357,13,2019-05-11 16:50:31,2108,582
927,231659,2108,97,7797.31,-78.39999999999998,10.329,0.0,169,428.0,0,10329,13,2019-05-11 16:50:32,2108,582
928,232087,2108,97,7807.7,-78.39999999999998,10.385,0.0,169,428.0,0,10385,13,2019-05-11 16:50:33,2108,581
929,232509,2108,97,7818.0,-78.39999999999998,10.301,0.0,171,422.0,0,10301,13,2019-05-11 16:50:34,2108,582
930,232931,2108,97,7828.34,-78.39999999999998,10.329,0.0,171,422.0,0,10329,13,2019-05-11 16:50:35,2108,582
931,233354,2108,97,7838.6,-78.39999999999998,10.273,0.0,171,423.0,0,10273,13,2019-05-11 16:50:36,2108,582
932,233779,2108,97,7848.76,-78.39999999999998,10.161,0.0,171,425.0,0,10161,13,2019-05-11 16:50:37,2108,582
933,234214,2108,97,7858.98,-78.39999999999998,10.217,0.0,171,435.0,0,10217,13,2019-05-11 16:50:38,2108,582
934,234659,2108,96,7869.23,-78.39999999999998,10.245,0.0,171,445.0,0,10245,13,2019-05-11 16:50:39,2108,582
935,234659,2108,96,7879.47,-78.39999999999998,10.245,0.0,171,450.0,0,10245,13,2019-05-11 16:50:40,2108,582
936,235559,2108,95,7889.91,-78.39999999999998,10.441,0.0,171,450.0,0,10441,13,2019-05-11 16:50:41,2108,582
937,236011,2108,97,7900.32,-78.39999999999998,10.413,0.0,171,452.0,0,10413,13,2019-05-11 16:50:42,2108,582
938,236463,2108,97,7910.77,-78.39999999999998,10.441,0.0,171,452.0,0,10441,13,2019-05-11 16:50:43,2108,582
939,236914,2108,98,7921.15,-78.39999999999998,10.385,0.0,171,451.0,0,10385,13,2019-05-11 16:50:44,2108,582
940,236914,2108,98,7931.39,-78.39999999999998,10.245,0.0,171,449.0,0,10245,13,2019-05-11 16:50:45,2108,582
941,237812,2108,97,7941.75,-78.39999999999998,10.357,0.0,171,449.0,0,10357,13,2019-05-11 16:50:46,2108,582
942,238257,2108,97,7951.94,-78.39999999999998,10.189,0.0,171,445.0,0,10189,13,2019-05-11 16:50:47,2108,582
943,238702,2108,96,7962.13,-78.39999999999998,10.189,0.0,171,445.0,0,10189,13,2019-05-11 16:50:48,2108,582
944,239151,2108,96,7972.29,-78.39999999999998,10.161,0.0,171,449.0,0,10161,13,2019-05-11 16:50:49,2108,582
945,239600,2108,95,7982.34,-78.39999999999998,10.049,0.0,171,449.0,0,10049,13,2019-05-11 16:50:50,2108,582
946,239600,2108,95,7992.39,-78.39999999999998,10.049,0.0,171,222.0,0,10049,13,2019-05-11 16:50:51,2108,582
947,240045,2108,97,8012.16,-78.39999999999998,9.881,0.0,171,223.0,0,9881,13,2019-05-11 16:50:53,2108,582
948,240490,2108,93,8022.27,-78.39999999999998,10.105,0.0,171,445.0,0,10105,13,2019-05-11 16:50:54,2108,582
949,240946,2108,93,8032.5,-78.39999999999998,10.245,0.0,171,456.0,0,10245,13,2019-05-11 16:50:55,2108,582
950,241402,2108,95,8042.69,-78.39999999999998,10.189,0.0,171,456.0,0,10189,13,2019-05-11 16:50:56,2108,582
951,241852,2108,95,8052.81,-78.39999999999998,10.105,0.0,171,450.0,0,10105,13,2019-05-11 16:50:57,2108,582
952,242302,2108,95,8062.93,-78.39999999999998,10.133,0.0,171,450.0,0,10133,13,2019-05-11 16:50:58,2108,582
953,242750,2108,94,8072.98,-78.39999999999998,10.049,0.0,171,448.0,0,10049,13,2019-05-11 16:50:59,2108,582
954,243197,2108,93,8083.14,-78.39999999999998,10.161,0.0,171,447.0,0,10161,13,2019-05-11 16:51:00,2108,582
955,243644,2108,94,8093.44,-78.39999999999998,10.301,0.0,171,447.0,0,10301,13,2019-05-11 16:51:01,2108,581
956,244096,2108,96,8103.64,-78.39999999999998,10.189,0.0,171,452.0,0,10189,13,2019-05-11 16:51:02,2108,581
957,244545,2108,96,8113.83,-78.39999999999998,10.189,0.0,161,449.0,0,10189,13,2019-05-11 16:51:03,2108,581
958,244992,2108,96,8123.98,-78.39999999999998,10.161,0.0,161,447.0,0,10161,13,2019-05-11 16:51:04,2108,581
959,245439,2108,94,8134.11,-78.39999999999998,10.133,0.0,161,447.0,0,10133,13,2019-05-11 16:51:05,2108,581
960,245887,2108,94,8144.25,-78.39999999999998,10.133,0.0,161,448.0,0,10133,13,2019-05-11 16:51:06,2108,581
961,246335,2108,94,8154.32,-78.39999999999998,10.077,0.0,161,448.0,0,10077,13,2019-05-11 16:51:07,2108,581
962,246781,2108,94,8164.44,-78.39999999999998,10.105,0.0,161,446.0,0,10105,13,2019-05-11 16:51:08,2108,581
963,247229,2108,93,8174.56,-78.39999999999998,10.133,0.0,161,448.0,0,10133,13,2019-05-11 16:51:09,2108,581
964,247229,2109,93,8184.78,-78.19999999999999,10.217,0.0,161,148.0,0,10217,13,2019-05-11 16:51:10,2109,581
965,247229,2109,95,8194.91,-78.19999999999999,10.133,0.0,162,148.0,0,10133,13,2019-05-11 16:51:11,2109,581
966,247675,2109,94,8205.06,-78.19999999999999,10.133,0.0,165,150.0,0,10133,13,2019-05-11 16:51:12,2109,581
967,248121,2109,94,8215.18,-78.19999999999999,10.133,0.0,165,446.0,0,10133,13,2019-05-11 16:51:13,2109,581
968,248569,2109,93,8225.34,-78.19999999999999,10.161,0.0,165,448.0,0,10161,13,2019-05-11 16:51:14,2109,581
969,249017,2109,94,8235.44,-78.19999999999999,10.105,0.0,165,448.0,0,10105,13,2019-05-11 16:51:15,2109,581
970,249466,2109,96,8245.44,-78.19999999999999,9.993,0.0,165,449.0,0,9993,13,2019-05-11 16:51:16,2109,581
971,249915,2109,96,8255.43,-78.19999999999999,9.993,0.0,165,449.0,0,9993,13,2019-05-11 16:51:17,2109,581
972,249915,2109,96,8265.45,-78.19999999999999,10.021,0.0,165,448.0,0,10021,13,2019-05-11 16:51:18,2109,581
973,250811,2109,94,8275.64,-78.19999999999999,10.189,0.0,165,448.0,0,10189,13,2019-05-11 16:51:19,2109,581
974,251260,2109,96,8285.8,-78.19999999999999,10.161,0.0,165,449.0,0,10161,13,2019-05-11 16:51:20,2109,581
975,251710,2109,96,8295.94,-78.19999999999999,10.133,0.0,165,450.0,0,10133,13,2019-05-11 16:51:21,2109,581
976,252159,2109,95,8306.04,-78.19999999999999,10.105,0.0,165,449.0,0,10105,13,2019-05-11 16:51:22,2109,581
977,252608,2109,94,8316.16,-78.19999999999999,10.105,0.0,165,449.0,0,10105,13,2019-05-11 16:51:23,2109,581
978,253058,2109,95,8326.2,-78.19999999999999,10.049,0.0,165,450.0,0,10049,13,2019-05-11 16:51:24,2109,582
979,253508,2109,95,8336.02,-78.19999999999999,9.825,0.0,165,450.0,0,9825,13,2019-05-11 16:51:25,2109,581
980,253955,2109,93,8345.85,-78.19999999999999,9.825,0.0,165,447.0,0,9825,13,2019-05-11 16:51:26,2109,581
981,254400,2109,93,8355.78,-78.19999999999999,9.937,0.0,165,445.0,0,9937,13,2019-05-11 16:51:27,2109,581
982,254845,2109,93,8365.78,-78.19999999999999,9.993,0.0,165,445.0,0,9993,13,2019-05-11 16:51:28,2109,581
983,255298,2108,93,8375.77,-78.39999999999998,9.993,0.0,165,453.0,0,9993,13,2019-05-11 16:51:29,2108,582
984,255749,2108,95,8385.66,-78.39999999999998,9.881,0.0,165,451.0,0,9881,13,2019-05-11 16:51:30,2108,582
985,256198,2108,95,8395.53,-78.39999999999998,9.881,0.0,165,449.0,0,9881,13,2019-05-11 16:51:31,2108,582
986,256648,2108,93,8405.56,-78.39999999999998,10.021,0.0,165,450.0,0,10021,13,2019-05-11 16:51:32,2108,582
987,257101,2108,94,8415.57,-78.39999999999998,10.021,0.0,165,453.0,0,10021,13,2019-05-11 16:51:33,2108,582
988,257554,2108,94,8425.55,-78.39999999999998,9.965,0.0,165,453.0,0,9965,13,2019-05-11 16:51:34,2108,581
989,258003,2108,94,8435.56,-78.39999999999998,10.021,0.0,165,449.0,0,10021,13,2019-05-11 16:51:35,2108,582
990,258456,2108,94,8445.64,-78.39999999999998,10.077,0.0,165,453.0,0,10077,13,2019-05-11 16:51:36,2108,582
991,258913,2108,94,8455.56,-78.39999999999998,9.909,0.0,165,457.0,0,9909,13,2019-05-11 16:51:37,2108,582
992,259370,2107,94,8465.26,-78.60000000000002,9.713,0.0,165,457.0,0,9713,13,2019-05-11 16:51:38,2107,582
993,259839,2107,92,8475.03,-78.60000000000002,9.769,0.0,165,469.0,0,9769,13,2019-05-11 16:51:39,2107,581
994,260308,2107,92,8484.99,-78.60000000000002,9.965,0.0,157,469.0,0,9965,13,2019-05-11 16:51:40,2107,581
995,260785,2107,93,8495.13,-78.60000000000002,10.133,0.0,157,477.0,0,10133,13,2019-05-11 16:51:41,2107,581
996,261262,2107,94,8505.41,-78.60000000000002,10.273,0.0,157,477.0,0,10273,13,2019-05-11 16:51:42,2107,581
997,261262,2108,94,8515.64,-78.39999999999998,10.245,0.0,158,474.0,0,10245,13,2019-05-11 16:51:43,2108,581
998,262210,2108,96,8525.86,-78.39999999999998,10.217,0.0,158,474.0,0,10217,13,2019-05-11 16:51:44,2108,581
999,262683,2108,96,8536.08,-78.39999999999998,10.217,0.0,158,473.0,0,10217,13,2019-05-11 16:51:45,2108,581
1000,263156,2108,96,8546.31,-78.39999999999998,10.217,0.0,158,473.0,0,10217,13,2019-05-11 16:51:46,2108,581
1001,263627,2108,96,8556.46,-78.39999999999998,10.161,0.0,158,471.0,0,10161,13,2019-05-11 16:51:47,2108,581
1002,264098,2108,96,8566.76,-78.39999999999998,10.301,0.0,158,471.0,0,10301,13,2019-05-11 16:51:48,2108,581
1003,264574,2108,97,8577.14,-78.39999999999998,10.385,0.0,158,476.0,0,10385,13,2019-05-11 16:51:49,2108,581
1004,265050,2108,98,8587.5,-78.39999999999998,10.357,0.0,158,476.0,0,10357,13,2019-05-11 16:51:50,2108,581
1005,265050,2108,98,8597.8,-78.39999999999998,10.301,0.0,158,473.0,0,10301,13,2019-05-11 16:51:51,2108,581
1006,265996,2108,95,8608.24,-78.39999999999998,10.441,0.0,158,473.0,0,10441,13,2019-05-11 16:51:52,2108,581
1007,266470,2108,95,8618.68,-78.39999999999998,10.441,0.0,158,474.0,0,10441,13,2019-05-11 16:51:53,2108,581
1008,266945,2108,98,8629.12,-78.39999999999998,10.441,0.0,158,475.0,0,10441,13,2019-05-11 16:51:54,2108,581
1009,267420,2108,98,8639.43,-78.39999999999998,10.301,0.0,158,475.0,0,10301,13,2019-05-11 16:51:55,2108,581
1010,267892,2108,96,8649.59,-78.39999999999998,10.161,0.0,158,472.0,0,10161,13,2019-05-11 16:51:56,2108,581
1011,268361,2108,96,8659.64,-78.39999999999998,10.049,0.0,159,469.0,0,10049,13,2019-05-11 16:51:57,2108,581
1012,268827,2108,94,8669.8,-78.39999999999998,10.161,0.0,163,466.0,0,10161,13,2019-05-11 16:51:58,2108,581
1013,269293,2108,94,8679.96,-78.39999999999998,10.161,0.0,163,466.0,0,10161,13,2019-05-11 16:51:59,2108,581
1014,269768,2108,96,8690.26,-78.39999999999998,10.301,0.0,163,475.0,0,10301,13,2019-05-11 16:52:00,2108,581
1015,270243,2108,96,8700.36,-78.39999999999998,10.105,0.0,163,475.0,0,10105,13,2019-05-11 16:52:01,2108,581
1016,270718,2108,98,8710.55,-78.39999999999998,10.189,0.0,163,475.0,0,10189,13,2019-05-11 16:52:02,2108,582
1017,271193,2108,98,8720.71,-78.39999999999998,10.161,0.0,155,475.0,0,10161,13,2019-05-11 16:52:03,2108,582
1018,271668,2108,98,8730.85,-78.39999999999998,10.133,0.0,155,475.0,0,10133,13,2019-05-11 16:52:04,2108,582
1019,272142,2108,95,8741.04,-78.39999999999998,10.189,0.0,155,474.0,0,10189,13,2019-05-11 16:52:05,2108,582
1020,272616,2108,95,8751.23,-78.39999999999998,10.189,0.0,155,474.0,0,10189,13,2019-05-11 16:52:06,2108,582
1021,273090,2108,95,8761.44,-78.39999999999998,10.217,0.0,155,474.0,0,10217,13,2019-05-11 16:52:07,2108,582
1022,273090,2108,95,8771.55,-78.39999999999998,10.105,0.0,149,,0,10105,13,2019-05-11 16:52:08,2108,582
1023,273563,2108,95,8781.5,-78.39999999999998,9.937,0.0,149,473.0,0,9937,13,2019-05-11 16:52:09,2108,582
1024,274033,2108,95,8791.46,-78.39999999999998,9.965,0.0,149,470.0,0,9965,13,2019-05-11 16:52:10,2108,581
1025,274503,2108,93,8801.53,-78.39999999999998,10.077,0.0,149,470.0,0,10077,13,2019-05-11 16:52:11,2108,582
1026,274980,2108,93,8811.52,-78.39999999999998,9.993,0.0,149,477.0,0,9993,13,2019-05-11 16:52:12,2108,582
1027,275457,2108,93,8821.49,-78.39999999999998,9.965,0.0,149,477.0,0,9965,13,2019-05-11 16:52:13,2108,582
1028,275930,2108,94,8831.45,-78.39999999999998,9.965,0.0,149,473.0,0,9965,13,2019-05-11 16:52:14,2108,582
1029,276401,2107,96,8841.42,-78.60000000000002,9.965,0.0,149,471.0,0,9965,13,2019-05-11 16:52:15,2107,582
1030,276401,2107,96,8851.72,-78.60000000000002,10.301,0.0,149,474.0,0,10301,13,2019-05-11 16:52:16,2107,581
1031,277349,2107,99,8861.99,-78.60000000000002,10.273,0.0,151,474.0,0,10273,13,2019-05-11 16:52:17,2107,581
1032,277822,2107,98,8872.33,-78.60000000000002,10.329,0.0,151,473.0,0,10329,13,2019-05-11 16:52:18,2107,581
1033,278295,2107,98,8882.51,-78.60000000000002,10.189,0.0,151,473.0,0,10189,13,2019-05-11 16:52:19,2107,582
1034,278766,2107,94,8892.75,-78.60000000000002,10.245,0.0,151,471.0,0,10245,13,2019-05-11 16:52:20,2107,582
1035,279237,2107,93,8903.15,-78.60000000000002,10.385,0.0,151,471.0,0,10385,13,2019-05-11 16:52:21,2107,582
1036,279708,2107,96,8913.79,-78.60000000000002,10.637,0.0,151,471.0,0,10637,13,2019-05-11 16:52:22,2107,581
1037,280184,2107,97,8924.83,-78.60000000000002,11.048,0.0,151,476.0,0,11048,13,2019-05-11 16:52:23,2107,581
1038,280184,2107,97,8935.76,-78.60000000000002,10.936,0.0,151,474.0,0,10936,13,2019-05-11 16:52:24,2107,582
1039,280184,2107,97,8946.24,-78.60000000000002,10.469,0.0,151,474.0,0,10469,13,2019-05-11 16:52:25,2107,582
1040,281606,2107,99,8956.4,-78.60000000000002,10.161,0.0,151,474.0,0,10161,13,2019-05-11 16:52:26,2107,582
1041,282070,2107,98,8966.59,-78.60000000000002,10.189,0.0,151,464.0,0,10189,13,2019-05-11 16:52:27,2107,582
1042,282534,2107,98,8976.72,-78.60000000000002,10.133,0.0,151,464.0,0,10133,13,2019-05-11 16:52:28,2107,582
1043,283004,2107,97,8986.84,-78.60000000000002,10.133,0.0,151,470.0,0,10133,13,2019-05-11 16:52:29,2107,582
1044,283476,2107,96,8996.95,-78.60000000000002,10.105,0.0,151,472.0,0,10105,13,2019-05-11 16:52:30,2107,582
1045,283948,2107,94,9006.83,-78.60000000000002,9.881,0.0,151,472.0,0,9881,13,2019-05-11 16:52:31,2107,582
1046,284420,2107,94,9016.71,-78.60000000000002,9.881,0.0,151,472.0,0,9881,13,2019-05-11 16:52:32,2107,581
1047,284888,2107,93,9026.38,-78.60000000000002,9.657,0.0,151,468.0,0,9657,13,2019-05-11 16:52:33,2107,581
1048,285356,2107,93,9033.68,-78.60000000000002,7.297,0.0,144,468.0,0,7297,13,2019-05-11 16:52:34,2107,581
1049,285794,2107,0,9038.52,-78.60000000000002,4.852,0.0,138,438.0,0,4852,13,2019-05-11 16:52:35,2107,581
1050,286218,2107,0,9042.93,-78.60000000000002,4.413,0.0,138,424.0,0,4413,13,2019-05-11 16:52:36,2107,581
1051,286438,2107,0,9049.9,-78.60000000000002,6.97,0.0,138,220.0,0,6970,13,2019-05-11 16:52:37,2107,581
1052,286658,2107,0,9057.43,-78.60000000000002,7.521,0.0,138,220.0,0,7521,13,2019-05-11 16:52:38,2107,581
1053,287016,2107,57,9065.03,-78.60000000000002,7.605,0.0,138,358.0,0,7605,13,2019-05-11 16:52:39,2107,581
1054,287374,2107,57,9073.26,-78.60000000000002,8.22,0.0,138,358.0,0,8220,13,2019-05-11 16:52:40,2107,581
1055,287763,2107,42,9081.33,-78.60000000000002,8.08,0.0,138,389.0,0,8080,13,2019-05-11 16:52:41,2107,581
1056,288183,2107,65,9088.8,-78.60000000000002,7.465,0.0,138,420.0,0,7465,13,2019-05-11 16:52:42,2107,581
1057,288521,2107,65,9091.57,-78.60000000000002,2.771,0.0,138,338.0,0,2771,13,2019-05-11 16:52:43,2107,581
1058,288859,2107,65,9092.92,-78.60000000000002,1.353,0.0,138,338.0,0,1353,13,2019-05-11 16:52:44,2107,581
1059,288937,2107,65,9093.81,-78.60000000000002,0.886,0.0,138,78.0,0,886,13,2019-05-11 16:52:45,2107,582
1060,288937,2107,65,9093.81,-78.60000000000002,0.0,0.0,138,0.0,0,0,13,2019-05-11 16:52:46,2107,581
1061,288937,2106,0,9093.81,-78.80000000000001,0.0,0.0,138,0.0,0,0,13,2019-05-11 16:52:47,2106,581
1062,288937,2106,0,9093.81,-78.80000000000001,0.0,0.0,138,0.0,0,0,13,2019-05-11 16:52:48,2106,581
1063,288937,2106,0,9093.81,-78.80000000000001,0.0,0.0,138,0.0,0,0,13,2019-05-11 16:52:49,2106,582
1064,288937,2106,0,9093.81,-78.80000000000001,0.0,0.0,138,0.0,0,0,13,2019-05-11 16:52:50,2106,581
1065,288937,2106,0,9093.81,-78.80000000000001,0.0,0.0,138,0.0,0,0,13,2019-05-11 16:52:51,2106,581
1066,288937,2106,0,9093.81,-78.80000000000001,0.0,0.0,138,0.0,0,0,13,2019-05-11 16:52:52,2106,581
1067,288937,2106,0,9093.81,-78.80000000000001,0.0,0.0,138,0.0,0,0,13,2019-05-11 16:52:53,2106,581
1068,288937,2106,0,9093.81,-78.80000000000001,0.0,0.0,138,0.0,0,0,13,2019-05-11 16:52:54,2106,582
1069,288937,2106,0,9093.81,-78.80000000000001,0.0,0.0,138,0.0,0,0,13,2019-05-11 16:52:55,2106,582
1070,288937,2106,0,9093.81,-78.80000000000001,0.0,0.0,138,0.0,0,0,13,2019-05-11 16:52:56,2106,582
1071,288937,2106,0,9093.81,-78.80000000000001,0.0,0.0,132,0.0,0,0,13,2019-05-11 16:52:57,2106,582
1072,288937,2106,0,9093.81,-78.80000000000001,0.0,0.0,132,0.0,0,0,13,2019-05-11 16:52:58,2106,581
1073,288937,2106,0,9093.81,-78.80000000000001,0.0,0.0,132,0.0,0,0,13,2019-05-11 16:52:59,2106,581
1074,288937,2106,0,9093.81,-78.80000000000001,0.0,0.0,132,0.0,0,0,13,2019-05-11 16:53:00,2106,581
1075,288937,2106,0,9093.81,-78.80000000000001,0.0,0.0,137,0.0,0,0,13,2019-05-11 16:53:01,2106,581
1076,288937,2106,0,9093.81,-78.80000000000001,0.0,0.0,137,0.0,0,0,13,2019-05-11 16:53:02,2106,581
1077,288937,2106,0,9093.81,-78.80000000000001,0.0,0.0,137,0.0,0,0,13,2019-05-11 16:53:03,2106,581
1078,288937,2106,0,9093.81,-78.80000000000001,0.0,0.0,137,0.0,0,0,13,2019-05-11 16:53:04,2106,581
1079,288937,2106,0,9093.81,-78.80000000000001,0.0,0.0,137,0.0,0,0,13,2019-05-11 16:53:05,2106,581
1080,288937,2106,0,9093.81,-78.80000000000001,0.0,0.0,137,0.0,0,0,13,2019-05-11 16:53:06,2106,581
1081,288937,2106,0,9093.81,-78.80000000000001,0.0,0.0,137,0.0,0,0,13,2019-05-11 16:53:07,2106,581
1082,288937,2106,0,9093.81,-78.80000000000001,0.0,0.0,140,0.0,0,0,13,2019-05-11 16:53:08,2106,581
1083,288937,2106,0,9093.81,-78.80000000000001,0.0,0.0,140,0.0,0,0,13,2019-05-11 16:53:09,2106,581
1084,288937,2106,0,9093.81,-78.80000000000001,0.0,0.0,143,0.0,0,0,13,2019-05-11 16:53:10,2106,581
1085,288937,2106,0,9093.81,-78.80000000000001,0.0,0.0,148,0.0,0,0,13,2019-05-11 16:53:11,2106,581
1086,288937,2106,0,9093.81,-78.80000000000001,0.0,0.0,151,0.0,0,0,13,2019-05-11 16:53:12,2106,581
1087,288937,2106,0,9093.81,-78.80000000000001,0.0,0.0,153,0.0,0,0,13,2019-05-11 16:53:13,2106,581
1088,288937,2106,0,9093.81,-78.80000000000001,0.0,0.0,154,0.0,0,0,13,2019-05-11 16:53:14,2106,581
1089,288937,2106,0,9093.81,-78.80000000000001,0.0,0.0,155,0.0,0,0,13,2019-05-11 16:53:15,2106,581
1090,288937,2106,0,9093.81,-78.80000000000001,0.0,0.0,155,0.0,0,0,13,2019-05-11 16:53:16,2106,581
1091,288937,2106,0,9093.81,-78.80000000000001,0.0,0.0,154,0.0,0,0,13,2019-05-11 16:53:17,2106,581
1092,288937,2106,0,9093.81,-78.80000000000001,0.0,0.0,153,0.0,0,0,13,2019-05-11 16:53:18,2106,581
1093,288937,2106,0,9093.91,-78.80000000000001,0.103,0.0,152,0.0,0,103,13,2019-05-11 16:53:19,2106,581
1094,288937,2106,0,9093.91,-78.80000000000001,0.0,0.0,151,0.0,0,0,13,2019-05-11 16:53:20,2106,581
1095,288937,2106,0,9093.91,-78.80000000000001,0.0,0.0,150,0.0,0,0,13,2019-05-11 16:53:21,2106,581
1096,288937,2106,0,9093.91,-78.80000000000001,0.0,0.0,150,0.0,0,0,13,2019-05-11 16:53:22,2106,581
1097,288937,2106,0,9093.91,-78.80000000000001,0.0,0.0,150,0.0,0,0,13,2019-05-11 16:53:23,2106,581
1098,288937,2106,0,9093.91,-78.80000000000001,0.0,0.0,151,0.0,0,0,13,2019-05-11 16:53:24,2106,582
1099,288937,2106,0,9093.91,-78.80000000000001,0.0,0.0,152,0.0,0,0,13,2019-05-11 16:53:25,2106,581
1100,288937,2106,0,9093.91,-78.80000000000001,0.0,0.0,152,0.0,0,0,13,2019-05-11 16:53:26,2106,582
1101,288937,2106,0,9093.91,-78.80000000000001,0.0,0.0,152,0.0,0,0,13,2019-05-11 16:53:27,2106,582
1102,288937,2106,0,9093.91,-78.80000000000001,0.0,0.0,151,0.0,0,0,13,2019-05-11 16:53:28,2106,581
1103,288937,2106,0,9093.91,-78.80000000000001,0.0,0.0,151,0.0,0,0,13,2019-05-11 16:53:29,2106,582
1104,288937,2106,0,9093.91,-78.80000000000001,0.0,0.0,150,0.0,0,0,13,2019-05-11 16:53:30,2106,582
1105,288937,2106,0,9093.91,-78.80000000000001,0.0,0.0,150,0.0,0,0,13,2019-05-11 16:53:31,2106,582
1106,288937,2106,0,9093.91,-78.80000000000001,0.0,0.0,150,0.0,0,0,13,2019-05-11 16:53:32,2106,582
1107,288937,2106,0,9093.91,-78.80000000000001,0.0,0.0,150,0.0,0,0,13,2019-05-11 16:53:33,2106,581
1108,288937,2106,0,9093.91,-78.80000000000001,0.0,0.0,150,0.0,0,0,13,2019-05-11 16:53:34,2106,581
1109,288937,2106,0,9093.91,-78.80000000000001,0.0,0.0,150,0.0,0,0,12,2019-05-11 16:53:35,2106,581
1110,288937,2106,0,9093.91,-78.80000000000001,0.0,0.0,152,0.0,0,0,12,2019-05-11 16:53:36,2106,581
1111,288937,2106,0,9093.91,-78.80000000000001,0.0,0.0,152,0.0,0,0,12,2019-05-11 16:53:37,2106,581
1112,288937,2106,0,9093.91,-78.80000000000001,0.0,0.0,152,0.0,0,0,12,2019-05-11 16:53:38,2106,581
1113,288937,2106,0,9093.91,-78.80000000000001,0.0,0.0,153,0.0,0,0,12,2019-05-11 16:53:39,2106,581
1114,288937,2106,0,9093.91,-78.80000000000001,0.0,0.0,153,0.0,0,0,12,2019-05-11 16:53:40,2106,581
1115,288937,2106,0,9093.91,-78.80000000000001,0.0,0.0,153,0.0,0,0,12,2019-05-11 16:53:41,2106,581
1116,288937,2106,0,9093.91,-78.80000000000001,0.0,0.0,152,0.0,0,0,12,2019-05-11 16:53:42,2106,581
